date,shift,machine_id,output_units,target_units,downtime_minutes,employees_present,quality_good_units,quality_total_units,unit_price,material_cost_per_unit,labor_cost,material_cost,downtime_cost,total_cost,revenue,profit
2025-06-09,2,2,34,89,9,2,29,34,116.55407948230872,66.5676985888689,320,2263.3017520215426,75.0,2658.3017520215426,3962.8387023984965,1304.5369503769539
2025-06-09,3,2,44,80,32,3,43,44,136.41528191046055,72.61826746310219,480,3195.203768376496,266.6666666666667,3941.8704350431626,6002.272404060264,2060.4019690171017
2025-06-09,1,3,55,102,42,3,54,55,185.65681964898988,54.10467593973571,480,2975.7571766854644,350.0,3805.7571766854644,10211.125080694443,6405.367904008978
2025-06-09,2,3,60,103,10,3,53,60,149.2078186535646,49.69721323452923,480,2981.8327940717536,83.33333333333333,3545.166127405087,8952.469119213876,5407.302991808789
2025-06-09,3,3,40,106,19,2,35,40,175.21228382486274,33.95646447373419,320,1358.2585789493673,158.33333333333331,1836.5919122827006,7008.49135299451,5171.899440711809
2025-06-09,1,4,68,119,18,3,63,68,117.46996302237812,55.77487379884953,480,3792.6914183217677,150.0,4422.691418321768,7987.957485521712,3565.2660671999447
2025-06-09,2,4,55,101,41,3,49,55,165.13361058002056,37.703786623654175,480,2073.7082643009794,341.6666666666667,2895.374930967646,9082.348581901131,6186.973650933485
2025-06-09,3,4,41,109,25,2,38,41,175.0523980696749,46.954380663134,320,1925.1296071884942,208.33333333333334,2453.462940521828,7177.148320856671,4723.685380334842
2025-06-09,1,5,52,96,45,3,48,52,140.78600255909134,65.25172611316664,480,3393.0897578846652,375.0,4248.089757884665,7320.872133072749,3072.782375188084
2025-06-09,2,5,34,98,59,2,28,34,158.75617721497983,47.67744271021685,320,1621.033052147373,491.66666666666663,2432.6997188140394,5397.710025309314,2965.0103064952746
2025-06-09,3,5,41,105,1,2,34,41,149.57337953024603,68.57149944964681,320,2811.431477435519,8.333333333333334,3139.7648107688524,6132.508560740087,2992.7437499712346
2025-06-10,1,1,85,110,11,4,77,85,166.79367445480653,70.31776403967947,640,5977.0099433727555,91.66666666666666,6708.6766100394225,14177.462328658556,7468.785718619133
2025-06-10,2,1,96,99,12,5,90,96,149.38359406519234,45.60597326696023,800,4378.173433628182,100.0,5278.173433628182,14340.825030258464,9062.651596630283
2025-06-10,3,1,86,108,2,4,83,86,136.0747745055209,63.466558935136945,640,5458.124068421777,16.666666666666668,6114.790735088444,11702.430607474798,5587.639872386354
2025-06-10,1,2,67,88,19,4,60,67,186.27885456713906,55.45416533449758,640,3715.429077411338,158.33333333333331,4513.762410744671,12480.683255998318,7966.920845253647
2025-06-10,2,2,87,88,4,5,83,87,167.16660572094705,39.809030346898936,800,3463.3856401802072,33.333333333333336,4296.718973513541,14543.494697722394,10246.775724208852
2025-06-10,3,2,103,118,59,5,91,103,109.69513926267147,47.5608509819244,800,4898.767651138213,491.66666666666663,6190.43431780488,11298.599344055161,5108.165026250281
2025-06-10,1,3,79,85,31,5,77,79,194.23435076713574,79.31584211360064,800,6265.951526974451,258.33333333333337,7324.284860307784,15344.513710603724,8020.22885029594
2025-06-10,2,3,105,113,30,5,91,105,137.2400666035356,68.8195684326363,800,7226.054685426811,250.0,8276.05468542681,14410.20699337124,6134.152307944429
2025-06-10,3,3,57,81,51,4,56,57,111.79789994370257,71.66047284551311,640,4084.646952194247,425.0,5149.646952194247,6372.480296791046,1222.8333445967992
2025-06-10,1,4,71,101,54,4,62,71,115.59012435399468,66.112428904213,640,4693.982452199123,450.0,5783.982452199123,8206.898829133623,2422.9163769344996
2025-06-10,2,4,90,99,41,5,79,90,105.52176267504056,77.73187566800279,800,6995.868810120251,341.6666666666667,8137.535476786918,9496.95864075365,1359.4231639667323
2025-06-10,3,4,85,88,15,5,77,85,150.72039367678184,47.15077382502983,800,4007.8157751275357,125.0,4932.815775127536,12811.233462526456,7878.41768739892
2025-06-10,1,5,83,117,52,4,74,83,105.98746267213856,78.08333860912482,640,6480.91710455736,433.33333333333337,7554.250437890693,8796.9594017875,1242.7089638968073
2025-06-10,2,5,73,95,13,4,68,73,188.9931055890098,62.543941874788864,640,4565.707756859587,108.33333333333334,5314.04109019292,13796.496707997714,8482.455617804793
2025-06-10,3,5,81,87,33,5,68,81,179.9073419486196,56.1348632319185,800,4546.923921785398,275.0,5621.923921785398,14572.494697838189,8950.570776052791
2025-06-11,1,1,78,84,29,5,69,78,113.23305561200914,63.84998026828929,800,4980.298460926565,241.66666666666666,6021.965127593232,8832.178337736714,2810.213210143482
2025-06-11,2,1,73,81,46,5,63,73,149.32434959334472,72.86639117667764,800,5319.246555897467,383.33333333333337,6502.5798892308,10900.677520314164,4398.097631083364
2025-06-11,3,1,66,90,39,4,60,66,170.87285799048996,36.7215541417867,640,2423.622573357922,325.0,3388.622573357922,11277.608627372338,7888.9860540144155
2025-06-11,1,2,90,94,18,5,81,90,194.95374371136518,46.97644595653466,800,4227.88013608812,150.0,5177.88013608812,17545.836934022867,12367.956797934748
2025-06-11,2,2,73,104,55,4,71,73,108.58107717094389,78.47632616620034,640,5728.7718101326245,458.3333333333333,6827.105143465958,7926.418633478904,1099.3134900129462
2025-06-11,3,2,88,97,44,5,87,88,184.60034233973968,53.609891930908766,800,4717.670489919971,366.66666666666663,5884.337156586638,16244.830125897091,10360.492969310453
2025-06-11,1,3,45,97,254,5,39,45,191.0221701410312,45.205500367141845,800,2034.247516521383,2116.6666666666665,4950.91418318805,8595.997656346404,3645.0834731583545
2025-06-11,2,3,51,98,228,5,45,51,110.02318781762861,76.60808596068162,800,3907.012383994763,1900.0,6607.012383994763,5611.182578699059,-995.8298052957034
2025-06-11,3,3,43,97,212,4,39,43,140.5156207086165,40.52895952524717,640,1742.7452595856282,1766.6666666666665,4149.4119262522945,6042.171690470509,1892.7597642182145
2025-06-11,1,4,83,114,43,4,72,83,164.48385960201966,41.72244244040198,640,3462.962722553364,358.3333333333333,4461.296055886697,13652.160346967632,9190.864291080936
2025-06-11,2,4,64,92,57,4,55,64,183.44542148916963,48.03942005393633,640,3074.5228834519253,475.0,4189.522883451926,11740.506975306856,7550.984091854931
2025-06-11,3,4,82,112,40,4,78,82,121.5938204020135,36.392690895434775,640,2984.2006534256516,333.3333333333333,3957.533986758985,9970.693272965107,6013.1592862061225
2025-06-11,1,5,74,98,23,4,70,74,153.8194371684403,69.60845681139823,640,5151.025804043469,191.66666666666669,5982.692470710136,11382.638350464582,5399.945879754446
2025-06-11,2,5,76,83,37,5,68,76,116.0374235166672,62.379279440090365,800,4740.8252374468675,308.33333333333337,5849.1585707802005,8818.844187266708,2969.6856164865076
2025-06-11,3,5,90,116,10,4,86,90,143.3606033409535,70.34496739598444,640,6331.0470656386,83.33333333333333,7054.380398971933,12902.454300685815,5848.073901713882
2025-06-12,1,1,80,104,17,4,79,80,153.56147818743318,33.01101822226181,640,2640.881457780945,141.66666666666666,3422.5481244476114,12284.918254994654,8862.370130547042
2025-06-12,2,1,90,93,14,5,77,90,159.49160209188716,46.241205487427735,800,4161.708493868496,116.66666666666667,5078.375160535163,14354.244188269844,9275.869027734681
2025-06-12,3,1,70,92,19,4,60,70,183.44737434626285,51.01451300271276,640,3571.0159101898935,158.33333333333331,4369.3492435232265,12841.3162042384,8471.966960715174
2025-06-12,1,2,86,117,34,4,76,86,186.36230009199534,48.575978762178664,640,4177.534173547365,283.3333333333333,5100.867506880698,16027.157807911599,10926.290301030902
2025-06-12,2,2,63,87,39,4,59,63,105.60801692636709,59.57150794495053,640,3753.0050005318835,325.0,4718.0050005318835,6653.305066361127,1935.300065829243
2025-06-12,3,2,86,115,31,4,82,86,124.28014998262752,46.18844878339831,640,3972.2065953722545,258.33333333333337,4870.539928705587,10688.092898505967,5817.55296980038
2025-06-12,1,3,73,102,49,4,62,73,194.91705051076303,71.28792288084841,640,5204.018370301934,408.3333333333333,6252.351703635267,14228.9446872857,7976.592983650434
2025-06-12,2,3,80,114,57,4,78,80,199.96732052420924,38.57613468935935,640,3086.090775148748,475.0,4201.090775148748,15997.38564193674,11796.294866787992
2025-06-12,3,3,80,107,31,4,71,80,108.08468016432539,73.74666621753244,640,5899.733297402595,258.33333333333337,6798.066630735928,8646.774413146031,1848.7077824101034
2025-06-12,1,4,85,107,0,4,76,85,170.2396142540427,57.85329663419586,640,4917.530213906648,0.0,5557.530213906648,14470.36721159363,8912.836997686982
2025-06-12,2,4,114,115,1,5,108,114,152.36723999989852,54.26861856022752,800,6186.622515865937,8.333333333333334,6994.95584919927,17369.86535998843,10374.90951078916
2025-06-12,3,4,84,90,29,5,80,84,191.2838858193975,34.627772293051414,800,2908.7328726163187,241.66666666666666,3950.399539282985,16067.846408829391,12117.446869546406
2025-06-12,1,5,104,107,9,5,94,104,138.93868546676921,50.57778732725137,800,5260.089882034143,75.0,6135.089882034143,14449.623288543999,8314.533406509856
2025-06-12,2,5,91,96,23,5,86,91,144.81286994651595,76.87629933797915,800,6995.743239756102,191.66666666666669,7987.409906422769,13177.97116513295,5190.561258710181
2025-06-12,3,5,108,115,27,5,94,108,169.26134434251009,59.60950902146091,800,6437.826974317778,225.0,7462.826974317778,18280.225188991088,10817.39821467331
2025-06-13,1,1,80,91,57,5,75,80,190.6097449643783,36.53632582836373,800,2922.906066269098,475.0,4197.906066269098,15248.779597150264,11050.873530881167
2025-06-13,2,1,103,104,4,5,91,103,107.0237305869481,64.44778950855849,800,6638.122319381524,33.333333333333336,7471.455652714857,11023.444250455655,3551.9885977407985
2025-06-13,3,1,69,94,35,4,66,69,183.56925871926921,67.75403310608398,640,4675.028284319795,291.6666666666667,5606.694950986462,12666.278851629575,7059.583900643113
2025-06-13,1,2,69,94,36,4,64,69,156.4084921688625,56.65152807441278,640,3908.955437134482,300.0,4848.955437134482,10792.185959651511,5943.230522517029
2025-06-13,2,2,103,107,16,5,89,103,131.4785623716958,32.61743834048012,800,3359.5961490694526,133.33333333333334,4292.929482402786,13542.291924284667,9249.362441881882
2025-06-13,3,2,73,94,9,4,68,73,187.6918931870847,63.802800250662656,640,4657.604418298374,75.0,5372.604418298374,13701.508202657184,8328.903784358808
2025-06-13,1,3,94,104,42,5,88,94,167.5746760347177,78.01261626007188,800,7333.185928446756,350.0,8483.185928446757,15752.019547263464,7268.833618816707
2025-06-13,2,3,86,94,38,5,77,86,192.40778052942693,63.520775732947826,800,5462.786713033513,316.66666666666663,6579.4533797001795,16547.069125530717,9967.615745830539
2025-06-13,3,3,87,111,9,4,79,87,170.2782877165975,32.100288370940596,640,2792.7250882718317,75.0,3507.7250882718317,14814.211031343983,11306.485943072152
2025-06-13,1,4,62,82,20,4,53,62,184.24577277107875,53.297197546499234,640,3304.4262478829523,166.66666666666666,4111.092914549619,11423.237911806882,7312.144997257263
2025-06-13,2,4,88,112,5,4,76,88,148.92901575037627,39.54744294377214,640,3480.1749790519484,41.666666666666664,4161.841645718615,13105.753386033111,8943.911740314496
2025-06-13,3,4,89,98,44,5,86,89,108.56292307285355,34.70848491236186,800,3089.0551572002055,366.66666666666663,4255.721823866872,9662.100153483965,5406.378329617093
2025-06-13,1,5,88,93,21,5,85,88,192.41479491366988,68.7657876940188,800,6051.389317073654,175.0,7026.389317073654,16932.50195240295,9906.112635329295
2025-06-13,2,5,83,113,38,4,78,83,104.02781627353879,49.320778091529064,640,4093.6245815969123,316.66666666666663,5050.291248263579,8634.30875070372,3584.0175024401406
2025-06-13,3,5,87,94,31,5,73,87,102.30854805517701,36.66906183188714,800,3190.2083793741813,258.33333333333337,4248.541712707514,8900.8436808004,4652.301968092886
2025-06-14,1,1,111,112,4,5,109,111,198.8203492726974,47.31817515542471,800,5252.317442252143,33.333333333333336,6085.650775585476,22069.05876926941,15983.407993683933
2025-06-14,2,1,85,115,32,4,79,85,116.70417813381526,65.88227931713713,640,5599.993741956656,266.6666666666667,6506.660408623323,9919.855141374297,3413.1947327509743
2025-06-14,3,1,86,110,6,4,84,86,186.12493851830652,70.65525235554219,640,6076.351702576629,50.0,6766.351702576629,16006.74471257436,9240.393009997731
2025-06-14,1,2,112,116,14,5,100,112,122.44728694286027,57.6016187919925,800,6451.38130470316,116.66666666666667,7368.047971369827,13714.09613760035,6346.048166230524
2025-06-14,2,2,99,100,3,5,86,99,196.35495993908506,52.185763456011976,800,5166.390582145185,25.0,5991.390582145185,19439.141033969423,13447.750451824239
2025-06-14,3,2,90,94,19,5,79,90,154.78115847248026,67.16495861534895,800,6044.846275381406,158.33333333333331,7003.179608714739,13930.304262523223,6927.124653808484
2025-06-14,1,3,69,92,26,4,60,69,132.9542133523882,49.0810522088302,640,3386.5926024092837,216.66666666666669,4243.25926907595,9173.840721314786,4930.5814522388355
2025-06-14,2,3,63,88,44,4,58,63,139.20295348035913,75.24647584909076,640,4740.527978492718,366.66666666666663,5747.194645159385,8769.786069262625,3022.5914241032406
2025-06-14,3,3,108,113,18,5,98,108,168.86273022949982,67.08304047381591,800,7244.968371172119,150.0,8194.968371172119,18237.17486478598,10042.20649361386
2025-06-14,1,4,88,91,13,5,76,88,153.6628904301804,77.89910268045497,800,6855.121035880038,108.33333333333334,7763.454369213371,13522.334357855874,5758.879988642503
2025-06-14,2,4,86,87,4,5,75,86,198.93332868282752,43.627382394651455,800,3751.954885940025,33.333333333333336,4585.288219273359,17108.266266723167,12522.978047449807
2025-06-14,3,4,94,99,23,5,85,94,136.21787575581462,66.70622718284844,800,6270.385355187753,191.66666666666669,7262.05202185442,12804.480321046574,5542.428299192155
2025-06-14,1,5,70,94,28,4,69,70,153.23306025871025,44.614508635462656,640,3123.0156044823857,233.33333333333334,3996.348937815719,10726.314218109717,6729.965280293998
2025-06-14,2,5,101,112,47,5,95,101,120.94862227195998,31.519870740576305,800,3183.506944798207,391.6666666666667,4375.173611464874,12215.810849467958,7840.637238003084
2025-06-14,3,5,65,84,11,4,62,65,192.82167956475945,56.44026090783832,640,3668.616959009491,91.66666666666666,4400.2836256761575,12533.409171709363,8133.125546033206
2025-06-15,1,1,80,111,44,4,75,80,174.6082156572893,40.240076246958346,640,3219.2060997566678,366.66666666666663,4225.872766423335,13968.657252583143,9742.78448615981
2025-06-15,2,1,70,100,59,4,63,70,188.88842740838328,62.07986646724324,640,4345.590652707027,491.66666666666663,5477.257319373694,13222.18991858683,7744.932599213135
2025-06-15,3,1,88,88,0,5,83,88,150.8347174907343,50.52583201812753,800,4446.273217595222,0.0,5246.273217595222,13273.455139184618,8027.181921589396
2025-06-15,1,2,80,113,55,4,70,80,194.8975664964901,77.00609466552663,640,6160.487573242131,458.3333333333333,7258.820906575464,15591.805319719208,8332.984413143744
2025-06-15,2,2,94,99,20,5,88,94,189.9983276878654,64.40872183611317,800,6054.4198525946385,166.66666666666666,7021.0865192613055,17859.84280265935,10838.756283398045
2025-06-15,3,2,84,89,22,5,76,84,194.19744321435903,40.80942869352377,800,3427.992010255997,183.33333333333331,4411.32534358933,16312.585230006158,11901.259886416829
2025-06-15,1,3,68,93,36,4,57,68,146.92822781202415,47.33800359600343,640,3218.9842445282334,300.0,4158.984244528234,9991.119491217642,5832.135246689408
2025-06-15,2,3,75,101,30,4,71,75,102.23017048986436,60.47525612247155,640,4535.644209185366,250.0,5425.644209185366,7667.262786739827,2241.618577554461
2025-06-15,3,3,88,98,47,5,78,88,194.30488106376202,38.981691318607034,800,3430.388836037419,391.6666666666667,4622.0555027040855,17098.829533611057,12476.77403090697
2025-06-15,1,4,74,83,48,5,68,74,132.4750608967202,71.73992462899702,800,5308.75442254578,400.0,6508.75442254578,9803.154506357296,3294.400083811516
2025-06-15,2,4,108,111,9,5,96,108,153.39565469349338,33.08401481265477,800,3573.0735997667152,75.0,4448.073599766715,16566.730706897284,12118.65710713057
2025-06-15,3,4,89,100,50,5,84,89,184.33323548919375,65.9003105053824,800,5865.127634979033,416.6666666666667,7081.7943016457,16405.657958538242,9323.863656892543
2025-06-15,1,5,89,91,9,5,84,89,159.31127783247274,48.61574038871326,800,4326.800894595481,75.0,5201.800894595481,14178.703727090075,8976.902832494594
2025-06-15,2,5,80,90,53,5,76,80,103.07865688607465,66.19013883152616,800,5295.211106522092,441.66666666666663,6536.877773188759,8246.292550885972,1709.4147776972122
2025-06-15,3,5,65,88,35,4,61,65,158.38332726254225,63.56517565467582,640,4131.736417553928,291.6666666666667,5063.403084220595,10294.916272065246,5231.513187844651
2025-06-16,1,1,33,87,18,2,29,33,128.3397694570594,62.00451982930851,320,2046.1491543671807,150.0,2516.149154367181,4235.21239208296,1719.063237715779
2025-06-16,2,1,46,83,36,3,39,46,118.86722912280327,58.45218249978331,480,2688.800394990032,300.0,3468.800394990032,5467.89253964895,1999.0921446589182
2025-06-16,3,1,53,90,4,3,52,53,194.11403351458404,41.35745444184732,480,2191.9450854179076,33.333333333333336,2705.278418751241,10288.043776272954,7582.765357521714
2025-06-16,1,2,54,92,4,3,45,54,175.53389295039722,75.08266933563526,480,4054.464144124304,33.333333333333336,4567.797477457637,9478.83021932145,4911.032741863813
2025-06-16,2,2,43,110,5,2,36,43,111.98933871448735,75.57576640835923,320,3249.757955559447,41.666666666666664,3611.4246222261136,4815.541564722956,1204.116942496842
2025-06-16,3,2,52,91,19,3,45,52,127.50544476805004,71.74309590331978,480,3730.6409869726285,158.33333333333331,4368.974320305962,6630.283127938602,2261.3088076326403
2025-06-16,1,3,38,106,48,2,36,38,142.74228023694366,76.59128615308099,320,2910.4688738170776,400.0,3630.4688738170776,5424.206649003859,1793.7377751867812
2025-06-16,2,3,31,82,16,2,27,31,110.19338053826085,54.678639663449054,320,1695.0378295669207,133.33333333333334,2148.371162900254,3415.9947966860864,1267.6236337858322
2025-06-16,3,3,42,107,7,2,40,42,129.6711308528685,72.09875127031356,320,3028.1475533531693,58.333333333333336,3406.480886686503,5446.187495820476,2039.7066091339734
2025-06-16,1,4,44,117,28,2,43,44,139.3884634941617,44.91902567807345,320,1976.4371298352319,233.33333333333334,2529.770463168565,6133.092393743114,3603.3219305745492
2025-06-16,2,4,29,80,38,2,26,29,155.83921163286738,31.5547310971528,320,915.0872018174312,316.66666666666663,1551.753868484098,4519.337137353154,2967.5832688690557
2025-06-16,3,4,65,116,30,3,60,65,146.24942740124382,43.972121111794706,480,2858.187872266656,250.0,3588.187872266656,9506.212781080849,5918.024908814193
2025-06-16,1,5,32,82,4,2,30,32,134.3353386416052,63.418261329521656,320,2029.384362544693,33.333333333333336,2382.7176958780265,4298.730836531367,1916.01314065334
2025-06-16,2,5,33,92,37,2,32,33,135.1143690556812,48.05498203132334,320,1585.8144070336702,308.33333333333337,2214.1477403670037,4458.77417883748,2244.626438470476
2025-06-16,3,5,31,85,37,2,28,31,171.78678511312637,74.85192581253423,320,2320.409700188561,308.33333333333337,2948.7430335218946,5325.390338506917,2376.6473049850224
2025-06-17,1,1,93,118,6,4,92,93,157.0237964577048,48.29982041449679,640,4491.883298548201,50.0,5181.883298548201,14603.213070566548,9421.329772018347
2025-06-17,2,1,86,87,4,5,75,86,182.1072223057019,57.29297005098812,800,4927.195424384978,33.333333333333336,5760.528757718311,15661.221118290363,9900.692360572051
2025-06-17,3,1,105,109,14,5,95,105,120.80495482251001,46.19254432785016,800,4850.2171544242665,116.66666666666667,5766.883821090933,12684.520256363552,6917.636435272619
2025-06-17,1,2,103,116,53,5,100,103,153.2890328391599,67.95531991495463,800,6999.397951240327,441.66666666666663,8241.064617906994,15788.770382433468,7547.705764526474
2025-06-17,2,2,69,95,43,4,64,69,113.87758841126308,45.00152402977483,640,3105.105158054463,358.3333333333333,4103.438491387797,7857.553600377152,3754.1151089893556
2025-06-17,3,2,110,114,14,5,95,110,176.55483540993157,33.456666790874465,800,3680.2333469961914,116.66666666666667,4596.900013662858,19421.031895092474,14824.131881429616
2025-06-17,1,3,92,99,31,5,90,92,187.97205330602156,39.98642595612025,800,3678.751187963063,258.33333333333337,4737.084521296396,17293.428904153985,12556.34438285759
2025-06-17,2,3,113,118,19,5,110,113,161.27220519417568,41.278997208054754,800,4664.526684510187,158.33333333333331,5622.86001784352,18223.759186941854,12600.899169098335
2025-06-17,3,3,99,100,1,5,88,99,173.0706884362886,32.116747295124604,800,3179.557982217336,8.333333333333334,3987.8913155506693,17133.99815519257,13146.106839641901
2025-06-17,1,4,63,88,48,4,61,63,141.01637692306375,47.38328353794333,640,2985.1468628904295,400.0,4025.1468628904295,8884.031746153016,4858.884883262586
2025-06-17,2,4,86,93,31,5,74,86,172.45406740609815,62.25685619678603,800,5354.089632923598,258.33333333333337,6412.422966256931,14831.04979692444,8418.626830667508
2025-06-17,3,4,71,93,19,4,69,71,194.50057830086814,79.38355636167461,640,5636.232501678897,158.33333333333331,6434.56583501223,13809.541059361638,7374.975224349408
2025-06-17,1,5,95,100,22,5,87,95,150.88762514093347,53.243546507717184,800,5058.136918233133,183.33333333333331,6041.470251566466,14334.324388388679,8292.854136822214
2025-06-17,2,5,77,106,39,4,66,77,173.1213819996281,63.21674222311389,640,4867.689151179769,325.0,5832.689151179769,13330.346413971365,7497.657262791596
2025-06-17,3,5,102,106,16,5,87,102,186.06017498602904,30.66156395968091,800,3127.479523887453,133.33333333333334,4060.8128572207866,18978.137848574963,14917.324991354177
2025-06-18,1,1,85,116,40,4,73,85,131.37352588446538,52.129451166222935,640,4431.00334912895,333.3333333333333,5404.336682462283,11166.749700179556,5762.413017717274
2025-06-18,2,1,79,82,16,5,72,79,183.39907620990965,37.01425063939834,800,2924.125800512469,133.33333333333334,3857.4591338458026,14488.527020582862,10631.067886737059
2025-06-18,3,1,85,108,3,4,72,85,116.46702625073051,58.2908996429734,640,4954.726469652739,25.0,5619.726469652739,9899.697231312093,4279.970761659354
2025-06-18,1,2,64,87,33,4,55,64,185.91821994111083,50.17613832536147,640,3211.272852823134,275.0,4126.272852823135,11898.766076231093,7772.493223407959
2025-06-18,2,2,81,89,39,5,73,81,171.90171545119347,70.03917066869464,800,5673.172824164266,325.0,6798.172824164266,13924.03895154667,7125.866127382405
2025-06-18,3,2,60,80,26,4,59,60,117.73112535226448,73.13370351659447,640,4388.022210995668,216.66666666666669,5244.688877662335,7063.8675211358695,1819.178643473535
2025-06-18,1,3,25,80,289,4,24,25,127.3871819705371,59.881449659778,640,1497.03624149445,2408.333333333333,4545.369574827783,3184.6795492634274,-1360.690025564356
2025-06-18,2,3,40,87,198,4,39,40,103.71807349412649,48.04333009900688,640,1921.7332039602752,1650.0,4211.733203960275,4148.722939765059,-63.01026419521622
2025-06-18,3,3,46,83,141,4,45,46,193.7088398106496,34.37245421844433,640,1581.1328940484393,1175.0,3396.132894048439,8910.606631289882,5514.473737241443
2025-06-18,1,4,67,93,47,4,60,67,113.90591257939295,40.949011494577874,640,2743.5837701367177,391.6666666666667,3775.250436803384,7631.696142819327,3856.445706015943
2025-06-18,2,4,87,95,37,5,82,87,143.42185961684174,36.76139254775819,800,3198.241151654963,308.33333333333337,4306.574484988296,12477.701786665231,8171.1273016769355
2025-06-18,3,4,89,99,48,5,88,89,188.2975499830897,65.40056654356448,800,5820.650422377239,400.0,7020.650422377239,16758.481948494984,9737.831526117745
2025-06-18,1,5,88,97,43,5,75,88,131.341336485367,49.02935974488835,800,4314.583657550175,358.3333333333333,5472.916990883508,11558.037610712297,6085.120619828789
2025-06-18,2,5,97,101,18,5,86,97,134.97724568950784,45.666190178839585,800,4429.62044734744,150.0,5379.62044734744,13092.79283188226,7713.17238453482
2025-06-18,3,5,96,104,35,5,95,96,198.08433682238984,47.81265214494007,800,4590.014605914246,291.6666666666667,5681.681272580913,19016.096334949427,13334.415062368513
2025-06-19,1,1,71,91,9,4,65,71,163.4128810866803,36.336083547633855,640,2579.861931882004,75.0,3294.861931882004,11602.314557154301,8307.452625272297
2025-06-19,2,1,83,105,2,4,73,83,144.8613252829672,74.1566531163729,640,6155.002208658951,16.666666666666668,6811.668875325618,12023.489998486277,5211.821123160659
2025-06-19,3,1,104,118,55,5,89,104,183.48026679545,32.667449727493036,800,3397.4147716592756,458.3333333333333,4655.748104992609,19081.9477467268,14426.19964173419
2025-06-19,1,2,86,94,36,5,77,86,148.8706168391602,74.49818525686239,800,6406.843932090165,300.0,7506.843932090165,12802.873048167776,5296.0291160776105
2025-06-19,2,2,97,99,9,5,91,97,141.67086638472298,33.63811881198136,800,3262.8975247621916,75.0,4137.897524762191,13742.07403931813,9604.176514555938
2025-06-19,3,2,61,80,16,4,58,61,168.30801734741354,59.02596383381851,640,3600.583793862929,133.33333333333334,4373.917127196261,10266.789058192226,5892.871930995964
2025-06-19,1,3,100,114,57,5,89,100,126.64972000128452,68.126755602701,800,6812.6755602701,475.0,8087.6755602701,12664.972000128451,4577.296439858352
2025-06-19,2,3,81,112,45,4,71,81,169.47889985987848,33.98081256637189,640,2752.445817876123,375.0,3767.445817876123,13727.790888650157,9960.345070774034
2025-06-19,3,3,88,119,32,4,77,88,168.42287108880254,48.49640476528293,640,4267.683619344898,266.6666666666667,5174.350286011565,14821.212655814623,9646.862369803057
2025-06-19,1,4,72,99,40,4,62,72,196.29539535753298,61.74180779896087,640,4445.410161525183,333.3333333333333,5418.743494858516,14133.268465742374,8714.524970883858
2025-06-19,2,4,87,94,33,5,76,87,190.07258101239836,34.94365144381514,800,3040.0976756119176,275.0,4115.097675611918,16536.31454807866,12421.21687246674
2025-06-19,3,4,72,101,50,4,62,72,195.97749817663185,61.65343049325536,640,4439.046995514385,416.6666666666667,5495.713662181052,14110.379868717493,8614.66620653644
2025-06-19,1,5,78,103,23,4,72,78,141.4620062396478,30.885222253661862,640,2409.0473357856254,191.66666666666669,3240.714002452292,11034.036486692528,7793.322484240236
2025-06-19,2,5,77,108,49,4,74,77,162.18819638903935,31.24854502170656,640,2406.137966671405,408.3333333333333,3454.4713000047386,12488.491121956029,9034.01982195129
2025-06-19,3,5,103,116,51,5,100,103,110.0693601103803,51.18465759998212,800,5272.019732798158,425.0,6497.019732798158,11337.144091369171,4840.1243585710135
2025-06-20,1,1,84,93,43,5,83,84,186.9340107907355,41.88493801531144,800,3518.334793286161,358.3333333333333,4676.668126619495,15702.456906421781,11025.788779802286
2025-06-20,2,1,101,107,24,5,93,101,127.93181290632812,76.570516389653,800,7733.622155354952,200.0,8733.622155354951,12921.11310353914,4187.49094818419
2025-06-20,3,1,79,102,12,4,76,79,121.23706553024978,72.87938378812008,640,5757.471319261486,100.0,6497.471319261486,9577.728176889732,3080.2568576282456
2025-06-20,1,2,61,82,27,4,59,61,143.30761025867926,65.14828317723217,640,3974.0452738111626,225.0,4839.045273811163,8741.764225779434,3902.7189519682715
2025-06-20,2,2,94,96,6,5,84,94,157.50863613851152,35.758195595226276,800,3361.27038595127,50.0,4211.270385951269,14805.811797020084,10594.541411068814
2025-06-20,3,2,86,115,27,4,77,86,157.6760847435924,38.2767646346933,640,3291.8017585836237,225.0,4156.801758583624,13560.143287948948,9403.341529365323
2025-06-20,1,3,106,114,33,5,100,106,140.0902722579126,68.05552942426289,800,7213.886118971866,275.0,8288.886118971866,14849.568859338735,6560.6827403668685
2025-06-20,2,3,76,108,57,4,70,76,196.81581662275164,69.94366555920124,640,5315.718582499294,475.0,6430.718582499294,14958.002063329124,8527.28348082983
2025-06-20,3,3,81,89,40,5,80,81,148.9705394197998,35.581872266059264,800,2882.1316535508004,333.3333333333333,4015.464986884134,12066.613693003783,8051.148706119649
2025-06-20,1,4,77,101,20,4,65,77,188.44965347938634,63.811686752023874,640,4913.4998799058385,166.66666666666666,5720.1665465725055,14510.623317912748,8790.456771340243
2025-06-20,2,4,103,115,46,5,92,103,184.05358799491938,74.16841490154559,800,7639.346734859196,383.33333333333337,8822.680068192529,18957.519563476697,10134.839495284168
2025-06-20,3,4,78,112,57,4,76,78,133.52231802135717,32.10223980379723,640,2503.9747046961843,475.0,3618.9747046961843,10414.740805665859,6795.766100969675
